Disease_ID,Name,Category
078178,Guy Serve,Cardiovascular
790394,Support Security,Genetic
504474,Behind At,Autoimmune
519739,General Reality,Cardiovascular
954039,Mother Crime,Neurological
263372,Until Different,Respiratory
105396,Yeah Attention,Genetic
039964,Instead Particularly,Infectious
015480,Deal Woman,Endocrine
018005,Activity Top,Genetic
391365,Only Cut,Endocrine
102078,Media Somebody,Respiratory
945037,Month Story,Cancer
591289,American Only,Cancer
131524,Catch Individual,Autoimmune
012646,East Type,Cancer
561858,Choose Above,Respiratory
468698,Strong Contain,Infectious
128855,Chance Ground,Autoimmune
931978,Tax Trip,Respiratory
267375,Human Pm,Cardiovascular
191824,Fast Computer,Infectious
414823,Create Product,Genetic
838117,True Artist,Endocrine
741471,Share Plan,Infectious
763068,These Thank,Genetic
336956,Most Such,Respiratory
837112,But Water,Endocrine
165549,Writer Cup,Cardiovascular
034660,Worry Economy,Autoimmune
415940,Instead Write,Cancer
231479,Already Myself,Respiratory
884344,Peace Food,Genetic
488734,Price Must,Neurological
249140,Record Dog,Infectious
494012,Fly Allow,Endocrine
278886,Skill While,Infectious
823079,They Choice,Infectious
164530,Them Star,Neurological
009754,Significant Material,Cancer
337706,South Police,Endocrine
799735,Explain Training,Infectious
350085,Defense Discussion,Cancer
159329,Way Both,Endocrine
147061,Travel Popular,Cardiovascular
415403,Article Director,Endocrine
555346,Strategy Human,Cardiovascular
432974,Low Me,Infectious
499027,Foreign Total,Endocrine
249974,Which Group,Neurological
445909,Difficult Base,Autoimmune
219518,Method Foreign,Neurological
121446,Hit Imagine,Infectious
917696,Charge Impact,Neurological
132696,Rate Project,Cardiovascular
223916,Event From,Genetic
227753,Start Across,Genetic
244626,National Project,Cardiovascular
333388,Consumer Ok,Respiratory
669701,Party Clearly,Cardiovascular
313272,Enjoy Time,Cardiovascular
674232,Available Person,Neurological
785354,Six Science,Autoimmune
057458,Turn Cut,Autoimmune
593102,Already Peace,Cardiovascular
210359,Sport Even,Respiratory
865536,Recognize Must,Cardiovascular
998400,Season Today,Autoimmune
244851,Line Center,Cancer
455071,Throughout Leader,Genetic
660491,Administration Stuff,Cancer
603530,Fast Movement,Genetic
937910,Country Onto,Cancer
304643,Front Buy,Infectious
483579,Resource Bed,Infectious
333246,Respond Morning,Cardiovascular
726896,Success Nearly,Infectious
567448,Loss Describe,Cardiovascular
514405,Study Medical,Neurological
752480,Apply Debate,Neurological
201692,Community Each,Genetic
503479,Significant Available,Genetic
337576,Carry Defense,Cancer
489666,Would Discuss,Cancer
085289,Pull International,Genetic
119066,Decide Pass,Genetic
431005,Image South,Endocrine
277713,Go Herself,Infectious
157256,Official Letter,Neurological
671351,Me To,Cardiovascular
586115,Education Now,Infectious
109765,Lot Minute,Cardiovascular
840076,Particular In,Infectious
788914,Ability Should,Cardiovascular
160551,Record Owner,Infectious
782623,Sing Would,Cardiovascular
595740,Source Debate,Endocrine
844648,Voice Front,Cardiovascular
642119,Whole Before,Autoimmune
885130,Day Happy,Cardiovascular
548867,Police Purpose,Autoimmune
599756,Political All,Autoimmune
589480,Half Music,Genetic
858774,Personal Nation,Respiratory
568108,Close Degree,Autoimmune
036379,Very Bed,Infectious
235206,Popular First,Endocrine
421136,World Health,Cancer
308924,Spring Now,Endocrine
918987,Specific Significant,Endocrine
536018,Action Only,Neurological
404591,Site Money,Cancer
540248,Management Continue,Cancer
290626,Say Try,Infectious
085219,Culture End,Autoimmune
933337,Responsibility Support,Cardiovascular
388204,Along Cause,Cancer
582056,Key Cup,Autoimmune
865080,None Usually,Endocrine
925191,Long Soldier,Endocrine
256764,Group Movie,Respiratory
994551,Together Increase,Respiratory
326026,Feel Then,Cardiovascular
489860,Do Bar,Genetic
613401,Serious Always,Genetic
055417,Relationship Summer,Cancer
393769,Less Contain,Endocrine
396555,Its People,Autoimmune
269852,Step Commercial,Infectious
243842,Edge Approach,Autoimmune
579746,Work Office,Endocrine
997932,Treatment Born,Respiratory
684771,Decade Certain,Respiratory
911664,My Product,Autoimmune
210139,System Traditional,Infectious
576339,Someone Offer,Cardiovascular
906750,Pattern Dream,Autoimmune
374913,Maintain System,Infectious
780854,Public Thus,Cardiovascular
268827,Product Significant,Autoimmune
271366,Why Stuff,Cardiovascular
215715,Industry Understand,Cardiovascular
217224,Tax Role,Autoimmune
270583,Good Republican,Infectious
392937,Arrive Dinner,Neurological
954790,Maybe Here,Autoimmune
075230,Including Result,Cardiovascular
130985,Knowledge Billion,Genetic
277675,Because Modern,Autoimmune
511221,Argue Compare,Infectious
428949,Red Something,Neurological
373662,Wish Several,Cardiovascular
123521,Minute Radio,Respiratory
805229,Chair Organization,Endocrine
203051,South Control,Genetic
716183,Hope Military,Autoimmune
323715,Important Claim,Cancer
777078,Person Ability,Cancer
628046,Real Local,Neurological
743619,May Civil,Endocrine
931802,Cultural Country,Autoimmune
285237,Spend Piece,Autoimmune
247067,Decide Thus,Genetic
964596,Lay Line,Cancer
166580,Information Bar,Infectious
338470,She Fill,Cancer
906588,Bank Past,Neurological
022899,Task Bad,Infectious
550671,Example Ground,Cancer
693365,Network Would,Endocrine
863093,Factor Able,Infectious
526399,Reason Office,Neurological
759537,Thus Stock,Cardiovascular
641113,Like Exist,Cancer
454934,Science Old,Infectious
229341,Song Face,Cardiovascular
756896,Recent Magazine,Endocrine
309508,Teacher Take,Cardiovascular
777852,Exactly Significant,Endocrine
013346,Skill Laugh,Respiratory
316202,Safe Away,Cancer
459584,Here Support,Genetic
958600,Us Well,Respiratory
651919,Others Board,Cancer
229529,After Former,Genetic
406143,Turn Soon,Cancer
464773,Total Home,Cardiovascular
569997,Impact Buy,Neurological
856133,Laugh Much,Endocrine
796422,Onto Matter,Endocrine
734528,Fly Politics,Autoimmune
142265,Face Ahead,Respiratory
380469,Let Staff,Neurological
622069,Address Scientist,Neurological
560225,Across Investment,Cardiovascular
387246,Both Wind,Infectious
612742,Available Blood,Endocrine
101969,Continue But,Infectious
250004,Everybody Energy,Autoimmune
894606,Gun Arrive,Cancer
971459,Interesting Dinner,Cardiovascular
258232,Cup Indeed,Neurological
240660,Add Eat,Autoimmune
211761,Yeah Whose,Genetic
999313,Better Position,Cancer
446490,Peace Door,Respiratory
282953,Avoid Factor,Neurological
365946,Manager Few,Endocrine
886650,Might Rule,Neurological
245414,Successful Pretty,Respiratory
879624,Hope Trouble,Endocrine
330922,Bar Member,Cancer
615125,Front Source,Genetic
367746,Make Magazine,Endocrine
449523,Special Major,Endocrine
189602,Yes Might,Genetic
817505,Set Election,Genetic
085584,Before Agree,Autoimmune
224318,Piece Bad,Genetic
364837,Often Official,Cancer
925675,Approach Force,Infectious
823825,Stay Teach,Respiratory
671780,Begin Data,Endocrine
149584,Brother Teach,Autoimmune
976367,Artist Alone,Autoimmune
846193,Suddenly Believe,Cancer
055590,Feeling Together,Cardiovascular
828384,North People,Neurological
485161,Should Budget,Genetic
438639,Position Wait,Cardiovascular
564625,Within Everybody,Endocrine
575778,Situation This,Infectious
477664,Senior Leader,Respiratory
982064,Region Large,Cardiovascular
432584,Their Follow,Respiratory
010573,Win Work,Cancer
099519,Area Hear,Genetic
039569,Often Structure,Neurological
704404,Operation Line,Genetic
238430,Third Him,Cancer
443850,Believe Window,Endocrine
018218,Just Economy,Cardiovascular
428265,Arm Along,Genetic
447899,Police Her,Respiratory
752998,Write Outside,Genetic
305023,Hotel Every,Respiratory
477599,World Hair,Neurological
258928,Black President,Respiratory
588907,Trade Truth,Cancer
178131,Up Federal,Endocrine
431522,They Pretty,Infectious
961099,Probably People,Endocrine
160581,Network Area,Genetic
653482,Nearly Indicate,Respiratory
296387,Save Herself,Respiratory
037283,Goal Account,Infectious
171646,Take Three,Endocrine
276643,Clear Per,Autoimmune
399933,Hit Site,Cardiovascular
235029,Main Food,Endocrine
447912,Billion New,Genetic
462333,Assume Lot,Cardiovascular
543487,Pass May,Infectious
079908,Many Human,Endocrine
605687,Place Note,Endocrine
939743,Present Though,Neurological
099806,Partner Analysis,Respiratory
629689,Born Actually,Endocrine
767669,Be Want,Neurological
580128,Nearly Yes,Endocrine
801343,Person Court,Genetic
709491,Second Mouth,Respiratory
584607,Defense Project,Cancer
489706,Across Nature,Neurological
591429,Manager Seat,Respiratory
903234,Easy Sister,Autoimmune
082212,Media Wrong,Cardiovascular
018597,Sign Town,Cancer
334485,After Whatever,Respiratory
786481,Operation That,Autoimmune
762780,Lot Material,Cardiovascular
837351,Doctor Can,Cancer
535484,Never Until,Respiratory
179870,Age Then,Genetic
054173,Another Hear,Autoimmune
048673,Compare Hope,Cancer
910801,Discuss Project,Respiratory
925383,Inside Account,Infectious
015227,Think Campaign,Endocrine
173847,Protect Game,Cancer
420825,Party Unit,Respiratory
246438,Wait Responsibility,Respiratory
412165,Environment Because,Genetic
198257,This Theory,Autoimmune
776490,Treatment Phone,Cancer
085932,Plan Large,Cancer
489101,Letter Blood,Autoimmune
325937,Sit Call,Genetic
402863,Goal Science,Infectious
586832,Story Cultural,Endocrine
196490,Issue Unit,Genetic
380285,Chair Within,Neurological
815183,Investment Blood,Respiratory
198974,Call Support,Neurological
657809,Arrive Our,Infectious
578976,Huge Laugh,Genetic
685250,Despite Would,Genetic
899359,Everybody Friend,Respiratory
782210,Example Discussion,Neurological
647711,Analysis Watch,Cardiovascular
817630,Role Up,Neurological
994370,Left Draw,Autoimmune
561569,Paper Mention,Cardiovascular
821072,Even Sign,Genetic
399638,Former Wrong,Endocrine
471000,Pull Prepare,Cancer
430192,Miss Ability,Cardiovascular
001941,Keep Machine,Respiratory
267790,Through Look,Cancer
337519,Individual Laugh,Cancer
522163,Test Scene,Respiratory
013229,Administration Ability,Respiratory
586381,Late Fact,Cancer
262669,Create Involve,Respiratory
570605,Eat Somebody,Endocrine
364213,A Deal,Infectious
792072,Him Start,Cardiovascular
263763,Though Once,Genetic
309382,Reach Where,Neurological
989523,Probably Security,Genetic
647499,Citizen Follow,Autoimmune
408230,Step Deal,Infectious
849156,Water Part,Infectious
076121,Production Degree,Respiratory
420820,A Purpose,Endocrine
981603,Science Remain,Autoimmune
573757,Almost Least,Genetic
510162,Into Film,Infectious
843865,Allow Chair,Cancer
651081,Establish Age,Infectious
226853,Attack Crime,Endocrine
591601,Activity Short,Endocrine
241257,Hotel Whose,Infectious
103749,Offer Piece,Neurological
745211,House Represent,Cardiovascular
631579,Together Firm,Infectious
478685,Citizen Recent,Cardiovascular
545866,Ok Analysis,Cancer
019589,Song Wish,Neurological
437618,Painting Form,Endocrine
148233,With Performance,Genetic
157862,Country Week,Genetic
596851,Effect Oil,Cardiovascular
788670,Apply Reach,Genetic
179245,That Friend,Respiratory
124801,Four Age,Infectious
828054,Music Up,Cancer
084401,Color Stop,Cardiovascular
191505,Movement Popular,Endocrine
548968,Throw Statement,Cancer
932124,Doctor Eat,Neurological
779046,So Own,Respiratory
583902,Expert Here,Respiratory
116914,Look Hope,Cancer
156409,Act Shoulder,Neurological
422758,Above Yeah,Infectious
274373,Language Buy,Cancer
837224,Action May,Respiratory
917230,Art Him,Autoimmune
725760,International Game,Cardiovascular
698445,Fill Determine,Neurological
416099,Nor Out,Cardiovascular
982856,Parent Citizen,Autoimmune
524549,Entire Attorney,Cancer
615161,Record Camera,Respiratory
124606,Old Letter,Autoimmune
909140,Sit Can,Endocrine
649782,Institution Six,Endocrine
213460,Station Turn,Endocrine
274743,Too Cause,Neurological
585458,Month Return,Infectious
781336,Almost Take,Cancer
364268,Spring Describe,Infectious
734098,Book Enter,Autoimmune
146234,Exist Glass,Autoimmune
997526,Coach Detail,Genetic
936807,Collection Almost,Cardiovascular
128784,Writer Simply,Respiratory
513512,Line Quickly,Respiratory
037613,State Artist,Cardiovascular
976420,Reflect Task,Respiratory
082986,Loss Summer,Endocrine
761783,Treat Child,Cardiovascular
020742,Animal Indeed,Autoimmune
593405,Imagine Participant,Neurological
424905,Different Important,Infectious
900701,Stuff Whether,Autoimmune
204355,Physical Give,Genetic
628369,Quickly Wonder,Cancer
228814,Economy Mother,Cardiovascular
060534,Realize Expect,Neurological
944686,Reality That,Cardiovascular
259665,Television Serve,Cardiovascular
305117,Even Over,Cardiovascular
064885,Art Ready,Respiratory
956883,Rate Good,Autoimmune
814448,The Brother,Neurological
827555,Despite Why,Genetic
362182,All We,Neurological
823224,Mrs Manage,Cancer
825155,Billion Listen,Cancer
151142,Onto Treatment,Endocrine
369043,Figure Play,Neurological
637968,Across Left,Respiratory
680114,Move Seem,Cancer
098507,Hot Half,Cardiovascular
299948,Again Environmental,Autoimmune
990578,Letter After,Respiratory
177752,Him Thus,Genetic
573714,Add Person,Neurological
501117,Task Plant,Endocrine
041433,Week Cost,Infectious
689576,Key Great,Respiratory
991190,Personal Already,Cardiovascular
025572,Effort Simply,Cancer
459806,Room Trial,Endocrine
333198,Outside Back,Respiratory
081465,Guy Professor,Respiratory
713288,Mind Reach,Infectious
292752,Community Condition,Autoimmune
948129,Agency Risk,Endocrine
464119,First Exactly,Endocrine
735733,Other Parent,Infectious
873830,Teach Situation,Respiratory
551586,None Second,Cardiovascular
651719,Film Issue,Respiratory
878857,Able Take,Infectious
897361,Card Different,Cardiovascular
391124,Message Garden,Cancer
455470,Finish Cover,Infectious
582661,However May,Endocrine
554470,Analysis Full,Cardiovascular
190499,Single Again,Cardiovascular
594233,Radio Ten,Autoimmune
193765,Perform Consider,Cancer
327388,You More,Autoimmune
101549,Build Husband,Neurological
044006,House Nation,Endocrine
748370,Quickly Boy,Autoimmune
347480,Moment List,Neurological
923018,Popular Whether,Respiratory
984186,Road Interest,Cardiovascular
863172,Sell Skill,Autoimmune
944522,Prepare Name,Endocrine
256482,International How,Cancer
842865,Suddenly Figure,Neurological
551267,Military Must,Autoimmune
604642,Democrat Happy,Autoimmune
773584,Even Strong,Endocrine
527563,Now Magazine,Respiratory
544720,Arrive Nation,Genetic
122650,Should Tend,Cancer
947805,Give Reality,Cancer
561288,Fall Huge,Cardiovascular
346676,Artist Truth,Neurological
807881,Call Oil,Neurological
179259,Onto Change,Genetic
544027,Film Four,Genetic
413348,Billion It,Cardiovascular
837878,Drive Must,Respiratory
326515,Board Far,Cardiovascular
374842,Pattern Professional,Respiratory
443711,Expert Third,Infectious
354116,Say West,Neurological
399887,Senior Great,Neurological
208063,Six Paper,Infectious
761288,For Us,Neurological
330434,Democratic Whether,Infectious
782734,Story Than,Cancer
318927,Team Foot,Respiratory
135012,Risk Choose,Infectious
639635,Would Debate,Cancer
842850,Look Sense,Infectious
061755,Bag Partner,Cardiovascular
208225,Win Set,Cardiovascular
914357,Provide Nature,Cancer
656067,Bring Issue,Autoimmune
602840,Cause Moment,Cardiovascular
961151,Way Difference,Endocrine
554841,Majority Future,Endocrine
564030,Yeah Name,Infectious
850855,Another Factor,Cardiovascular
730263,Ready Choice,Respiratory
160953,Authority Report,Neurological
250455,Center Summer,Respiratory
456195,Lay Policy,Endocrine
200805,Something Seat,Cancer
680087,There Purpose,Endocrine
554490,Election Rest,Cancer
082957,See Something,Neurological
399466,But Drive,Respiratory
839049,Sing Character,Endocrine
413793,Offer Where,Genetic
541971,Down Arrive,Cancer
621747,Attorney Into,Cancer
034154,Control Receive,Neurological
125078,Collection Improve,Neurological
308575,Head On,Respiratory
716648,Adult Nothing,Neurological
811932,Attorney Over,Genetic
933358,Part And,Infectious
475680,Part Agree,Respiratory
961375,Nearly Anyone,Autoimmune
759544,Least Read,Respiratory
197948,Dream Animal,Infectious
281989,Quite Administration,Neurological
043663,Word Return,Genetic
169278,Computer Though,Respiratory
318382,Entire Worker,Endocrine
977158,Report Through,Respiratory
334608,Other Third,Cancer
331698,Me Material,Cardiovascular
